task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_is_very_short,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred
BigCodeBench/735,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,2.1092,0,0,0.6406250523729285,1,0.6541439025710577,1
BigCodeBench/749,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.7162,0,0,0.6430707056287408,1,0.6728327570388514,1
BigCodeBench/752,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,29,7,1,6,0,0,0,0,1,4,0,0.75,1,1.0809,0,0,0.3821241244901873,0,0.4098921830933682,0
BigCodeBench/760,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,24,4,1,1,0,0,0,0,1,5,0,0.8,1,0.5534,0,0,0.3273350792472313,0,0.4021717600973828,0
BigCodeBench/763,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'csv', 'numpy', 'json']",0,19,5,2,0,3,0,0,0,1,4,0,0.75,1,3.0646,0,0,0.3536681145515098,0,0.2723111410467463,0
BigCodeBench/779,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['shutil', 'os']",0,19,4,2,0,0,0,2,2,2,3,1,0.5,1,2.3292,0,0,0.29907038831811894,0,0.2708585790413918,0
BigCodeBench/788,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['scipy', 'heapq']",0,12,4,1,2,0,0,0,0,1,3,0,0.6667,1,2.3354,0,0,0.5693374466321552,1,0.5699113607804019,1
BigCodeBench/809,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'sklearn']",0,10,2,1,0,1,0,0,0,1,2,0,0.6667,1,2.1426,0,0,0.5819937226173507,1,0.5779409560045146,1
BigCodeBench/820,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['random', 'string']",0,11,5,1,1,1,0,0,0,1,2,0,0.0,1,2.1145,0,0,0.5155678100404082,1,0.5253582506822742,1
BigCodeBench/821,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['threading', 'time']",0,12,3,1,0,1,0,0,0,2,2,0,0.0,2,1.824,0,0,0.5395383713280036,1,0.43648707989443447,0
BigCodeBench/828,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['shutil', 'errno', 'os']",0,13,3,3,1,0,0,1,1,1,3,1,0.3333,2,2.0722,0,0,0.43752377033160583,0,0.41309368962901677,0
BigCodeBench/840,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy']",0,14,3,1,1,0,0,0,0,1,2,0,0.6667,1,2.3111,0,0,0.5515797982462243,1,0.5129340270135208,1
BigCodeBench/844,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['faker', 'csv', 'random']",0,20,5,2,2,1,0,0,0,1,3,0,0.0,3,0.5128,0,0,0.4299370161669538,0,0.4590555801009205,0
BigCodeBench/849,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['nltk', 'collections', 're']",0,11,4,1,0,1,0,0,0,1,3,0,0.6667,1,1.9298,0,0,0.5004088210516155,1,0.5175561234107987,1
BigCodeBench/851,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['re', 'textwrap']",0,7,2,0,0,0,0,0,0,1,2,0,0.5,1,2.8069,0,0,0.6305172233410803,1,0.6839231464891905,1
BigCodeBench/861,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'random']",0,12,3,2,0,2,0,0,0,1,2,0,0.3333,2,2.0067,0,0,0.5322371511593,1,0.5495612342395484,1
BigCodeBench/862,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'random', 'string']",0,10,2,1,0,1,0,0,0,1,3,0,0.3333,2,1.5037,0,0,0.5643075026872851,1,0.5720920506998819,1
BigCodeBench/873,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['csv', 'os']",0,11,3,2,1,1,0,0,0,1,2,0,0.5,1,2.1839,0,0,0.5771291346179187,1,0.5422337704910769,1
BigCodeBench/878,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,19,3,1,2,0,0,0,0,1,4,0,0.5,2,3.0398,0,0,0.5021284961679661,1,0.4478279679245007,0
BigCodeBench/888,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'os']",0,13,3,1,1,1,0,0,0,2,2,0,0.6667,1,2.9197,0,0,0.5726523342990618,1,0.43536239343661626,0
BigCodeBench/892,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['collections', 'random']",0,7,2,1,0,1,0,0,0,1,2,0,0.5,1,1.8324,0,0,0.6125879428591362,1,0.6803106150596224,1
BigCodeBench/893,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['datetime', 're']",0,21,6,3,3,1,0,0,0,2,2,0,1.0,0,4.1565,0,0,0.47327107854883754,0,0.3592661295869856,0
BigCodeBench/908,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'matplotlib', 're', 'os']",0,14,3,2,1,1,0,0,0,1,4,0,1.0,0,2.8659,0,0,0.501721153751248,1,0.501225471371981,1
BigCodeBench/910,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib']",0,14,7,1,1,1,0,0,0,1,2,0,0.6667,1,2.285,0,0,0.44870205298770105,0,0.490763840212965,0
BigCodeBench/919,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib']",0,15,3,2,1,1,0,0,0,1,2,0,0.6667,1,2.3154,0,0,0.5306001538276116,1,0.5056235833695334,1
BigCodeBench/927,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.4083,0,0,0.6398321835319914,1,0.6691547877606477,1
BigCodeBench/930,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['random', 'string']",0,11,4,1,2,0,0,0,0,2,2,0,0.0,3,1.8363,0,0,0.6228184756821642,1,0.5237735492970986,1
BigCodeBench/951,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'random']",0,14,2,1,0,1,0,0,0,1,4,0,0.6667,1,2.3605,0,0,0.4927085851525566,0,0.501225471371981,1
BigCodeBench/961,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['glob', 'collections', 'os']",0,13,4,1,2,1,0,0,0,1,3,0,0.6667,1,2.6343,0,0,0.5506179911230165,1,0.5387276096493565,1
BigCodeBench/973,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['shutil', 'os']",0,15,6,2,3,1,0,0,0,1,2,0,0.3333,2,2.2407,0,0,0.537192886707363,1,0.5867865157450692,1
BigCodeBench/977,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib', 'seaborn']",0,18,7,1,4,0,0,0,0,1,3,0,0.6667,1,3.0757,0,0,0.4972043947768982,0,0.485954193015982,0
BigCodeBench/978,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,13,2,1,1,0,0,0,0,1,3,0,0.6,2,2.0104,0,0,0.5806192768934468,1,0.5136342550129158,1
BigCodeBench/979,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'numpy', 'sklearn']",0,21,1,0,0,0,0,0,0,1,4,0,0.75,1,3.8909,0,0,0.45112665359288023,0,0.3840751925872403,0
BigCodeBench/995,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'os']",0,18,2,1,1,0,0,0,0,1,4,0,0.8,1,1.767,0,0,0.4800099245901641,0,0.44388819500593507,0
BigCodeBench/998,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['tarfile', 'urllib', 'hashlib', 'os']",0,21,3,3,1,0,0,1,1,3,4,1,0.5,1,2.3311,0,0,0.328839469691998,0,0.29339233563970263,0
BigCodeBench/1013,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['csv', 'urllib', 'bs4', 'requests']",0,20,5,2,0,1,0,0,0,1,4,0,0.3333,2,3.8826,0,0,0.3732565264665836,0,0.3080459272297708,0
BigCodeBench/1025,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,12,1,0,0,0,0,0,0,1,3,0,0.75,1,3.0821,0,0,0.5800960264638165,1,0.5953274192089624,1
BigCodeBench/1034,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy']",0,19,3,1,1,0,0,0,0,2,3,0,0.75,1,2.8654,0,0,0.4846216099945749,0,0.37499127010037253,0
BigCodeBench/1038,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['datetime', 'json']",0,12,1,0,0,0,0,0,0,0,3,0,0.5,2,3.7286,0,0,0.5880956690125374,1,0.2590861526903879,0
BigCodeBench/1039,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['hashlib', 'os', 'ssl']",0,19,4,3,1,0,1,1,1,3,4,1,0.3333,2,3.622,0,0,0.5054123376016253,1,0.2624586496769383,0
BigCodeBench/1052,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,31,5,2,3,0,0,1,1,4,3,1,0.5,3,2.9711,0,0,0.29550359079385424,0,0.33814984582186014,0
BigCodeBench/1053,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,32,6,2,3,0,0,1,2,1,3,1,0.6,2,2.1302,0,0,0.22802560818637674,0,0.27159446084279926,0
BigCodeBench/1058,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['matplotlib', 'itertools', 'seaborn']",0,30,1,0,0,0,0,0,0,0,3,0,0.6667,1,2.9524,0,0,0.3345767520572352,0,0.29479285807995964,0
BigCodeBench/1059,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'itertools', 'random']",0,32,1,0,0,0,0,0,0,1,4,0,0.75,1,1.8915,0,0,0.2950637994804114,0,0.44597736710424085,0
BigCodeBench/1064,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'seaborn']",0,10,1,0,0,0,0,0,0,1,3,0,1.0,0,2.0167,0,0,0.5831619591039461,1,0.5359992202377272,1
BigCodeBench/1070,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'random']",0,14,3,2,0,2,0,0,0,1,3,0,0.3333,2,1.8036,0,0,0.4837036102023846,0,0.49746189381586703,0
BigCodeBench/1071,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['itertools', 'numpy', 'matplotlib', 'random']",0,15,3,2,1,1,0,0,0,1,5,0,0.75,1,1.7532,0,0,0.4672280630129636,0,0.4890360951626293,0
BigCodeBench/1081,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'seaborn']",0,17,5,2,2,1,0,0,0,1,3,0,0.5,2,2.3652,0,0,0.4858698056528533,0,0.44573740529877093,0
BigCodeBench/1086,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'numpy', 'random', 'string']",0,14,4,0,0,0,0,0,0,1,4,0,0.5,2,1.9504,0,0,0.46250423275220254,0,0.4772810711025,0
BigCodeBench/1087,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,22,2,1,1,0,0,0,0,1,3,0,0.6,2,3.7685,0,0,0.4821141368614658,0,0.3696326510547044,0
BigCodeBench/1092,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['ast', 'bs4', 'requests']",0,19,5,4,1,1,0,2,2,2,3,1,0.5,1,2.5548,0,0,0.30486719759082714,0,0.2509778618235838,0
BigCodeBench/1111,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['operator', 'collections', 'itertools']",0,11,3,0,0,0,0,0,0,1,3,0,0.6667,1,2.562,0,0,0.5389220688034092,1,0.5334064832405105,1
BigCodeBench/1113,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['csv', 'collections']",0,12,3,3,1,1,0,0,0,1,2,0,0.3333,2,3.0405,0,0,0.5879905736060184,1,0.5536819460126081,1
BigCodeBench/1127,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['hashlib', 're', 'os']",0,16,4,4,1,1,1,0,0,1,3,0,1.0,0,2.5769,0,0,0.6207902825554842,1,0.47749240545286986,0
BigCodeBench/4,GPT_4o_2024_05_13,complete,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,0.4,3,1.9856,0,0,0.6847275936002327,1,0.7587292023776797,1
BigCodeBench/5,GPT_4o_2024_05_13,complete,1,task_func,"['math', 'random']",0,15,3,1,1,1,0,0,0,3,2,0,0.3333,2,2.9697,0,0,0.5661550089808103,1,0.4430962202176342,0
BigCodeBench/13,GPT_4o_2024_05_13,complete,1,task_func,"['subprocess', 'ftplib', 'os']",0,25,6,3,0,1,0,4,4,1,3,1,0.5,1,1.9407,0,0,0.1766515704483231,0,0.26923081548455624,0
BigCodeBench/18,GPT_4o_2024_05_13,complete,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,26,5,3,1,1,0,1,1,3,5,1,0.3333,2,2.8925,0,0,0.23102438219469243,0,0.2353615835668435,0
BigCodeBench/32,GPT_4o_2024_05_13,complete,0,task_func,"['bs4', 'requests']",0,15,3,2,1,0,0,1,1,3,2,1,0.5,1,3.6957,0,0,0.4551652759315279,0,0.36498225922405786,0
BigCodeBench/34,GPT_4o_2024_05_13,complete,1,task_func,"['matplotlib', 're', 'wordcloud']",0,13,2,1,1,0,0,0,0,1,3,0,1.0,0,3.0479,0,0,0.5677506903162601,1,0.5091815819822858,1
BigCodeBench/39,GPT_4o_2024_05_13,complete,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,20,3,2,1,1,0,0,0,1,3,0,0.6,2,2.0928,0,0,0.45819788536838724,0,0.40349310043878994,0
BigCodeBench/41,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'scipy']",0,13,2,0,0,0,0,0,0,1,4,0,0.75,1,2.6564,0,0,0.5194635111022945,1,0.5055963190834721,1
BigCodeBench/42,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,17,2,0,0,0,0,0,0,1,4,0,0.6,2,2.1336,0,0,0.474321694717102,0,0.4639279217570594,0
BigCodeBench/49,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'datetime', 'matplotlib']",0,19,4,1,1,0,0,0,0,1,3,0,0.6,2,1.9918,0,0,0.45479619707790486,0,0.402609078183508,0
BigCodeBench/63,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib']",0,11,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.4888,0,0,0.6032965172321162,1,0.6111618859066432,1
BigCodeBench/65,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'matplotlib']",0,16,2,1,0,1,0,0,0,1,2,0,0.6667,1,2.6076,0,0,0.5085076016485357,1,0.4807325625586494,0
BigCodeBench/76,GPT_4o_2024_05_13,complete,0,task_func,"['django', 'string', 'random']",0,15,12,2,2,0,1,0,0,2,3,0,0.0,1,2.8636,0,0,0.4949367020053664,0,0.4089673171166247,0
BigCodeBench/81,GPT_4o_2024_05_13,complete,1,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,0.25,3,2.1934,0,0,0.6018993951669396,1,0.5189765708305467,1
BigCodeBench/93,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,26,6,2,3,0,0,0,0,1,4,0,0.6667,2,3.4618,0,0,0.3859251325885581,0,0.40222089530613025,0
BigCodeBench/94,GPT_4o_2024_05_13,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,1,3,0,0.6,2,2.0033,0,0,0.5555468247435362,1,0.5540028373379069,1
BigCodeBench/102,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,12,1,0,0,0,0,0,0,1,4,0,0.75,1,1.9971,0,0,0.5484882756025484,1,0.5869413653248113,1
BigCodeBench/105,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'seaborn']",0,18,4,1,3,0,0,0,0,1,3,0,0.5,2,3.2076,0,0,0.547878542569292,1,0.5077247621933135,1
BigCodeBench/106,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,25,4,1,3,0,0,0,0,1,3,0,0.6,2,3.222,0,0,0.4581317536778051,0,0.42845376251135314,0
BigCodeBench/112,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib']",0,13,3,1,2,0,0,0,0,1,2,0,0.5,2,2.7109,0,0,0.6152970601598533,1,0.568771050820015,1
BigCodeBench/117,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'numpy', 'random']",0,19,6,1,3,0,0,0,0,1,3,0,0.5,2,2.2567,0,0,0.4770168184306558,0,0.45254178340148216,0
BigCodeBench/141,GPT_4o_2024_05_13,complete,1,task_func,"['statistics', 'pandas', 'numpy']",0,18,4,1,1,1,0,0,0,1,3,0,0.5,2,2.7164,0,0,0.4644705617442375,0,0.43342215814242707,0
BigCodeBench/157,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'seaborn']",0,16,4,1,2,0,0,0,0,1,4,0,0.6,2,2.8437,0,0,0.51885446753317,1,0.4681469290803421,0
BigCodeBench/161,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'datetime', 're']",0,28,5,5,2,1,0,1,1,1,3,1,1.0,0,2.6982,0,0,0.2374889969776816,0,0.3157482856819735,0
BigCodeBench/167,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'random', 'matplotlib']",0,14,3,0,0,0,0,0,0,1,3,0,0.5,2,2.4618,0,0,0.511471930476558,1,0.49925380326387514,0
BigCodeBench/177,GPT_4o_2024_05_13,complete,0,task_func,"['nltk', 'string', 're']",0,15,5,1,1,0,0,0,0,1,5,0,0.5,1,2.9515,0,0,0.4356366468906523,0,0.432202783848873,0
BigCodeBench/182,GPT_4o_2024_05_13,complete,0,task_func,"['re', 'sklearn']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,2.8295,0,0,0.5336635467030427,1,0.5179691165401306,1
BigCodeBench/189,GPT_4o_2024_05_13,complete,1,task_func,"['re', 'requests', 'json']",0,12,4,2,0,0,0,1,1,2,3,1,0.6,2,2.2266,0,0,0.4114663492609453,0,0.3840191291928596,0
BigCodeBench/205,GPT_4o_2024_05_13,complete,1,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,0.0,1,1.5946,0,0,0.5725920508851169,1,0.4671767705995374,0
BigCodeBench/207,GPT_4o_2024_05_13,complete,1,task_func,"['re', 'requests']",0,11,2,1,1,0,0,0,0,1,2,0,0.5,2,3.3131,0,0,0.6362997768721209,1,0.550840049028236,1
BigCodeBench/212,GPT_4o_2024_05_13,complete,1,task_func,"['operator', 'numpy', 'matplotlib']",0,19,1,0,0,0,0,0,0,1,3,0,0.6667,1,3.3051,0,0,0.48832913426359303,0,0.46143448917960445,0
BigCodeBench/214,GPT_4o_2024_05_13,complete,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,16,2,1,1,0,0,0,0,1,4,0,1.0,0,2.9922,0,0,0.5080123023187681,1,0.4780588269331751,0
BigCodeBench/216,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'collections', 'json', 'os']",0,17,3,3,1,1,0,0,0,1,4,0,0.8,1,3.3194,0,0,0.4808893697626495,0,0.4795127678918586,0
BigCodeBench/223,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'sklearn']",0,17,5,1,2,2,0,0,0,1,2,0,0.5,2,2.2964,0,0,0.4944331834165731,0,0.4688784595852673,0
BigCodeBench/266,GPT_4o_2024_05_13,complete,1,task_func,"['csv', 'collections', 'os']",0,22,6,3,2,3,0,0,0,1,4,0,0.6667,1,4.2353,0,0,0.37032975268067964,0,0.2616224704365558,0
BigCodeBench/270,GPT_4o_2024_05_13,complete,1,task_func,"['collections', 're']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,2.1171,0,0,0.6528231386754176,1,0.6923840815502893,1
BigCodeBench/275,GPT_4o_2024_05_13,complete,1,task_func,"['numpy', 'itertools']",0,8,2,1,1,0,0,0,0,1,2,0,0.5,2,2.0752,0,0,0.659670197308754,1,0.6206171057557043,1
BigCodeBench/277,GPT_4o_2024_05_13,complete,1,task_func,"['math', 'random', 'itertools']",0,15,5,2,2,1,0,0,0,2,3,0,0.4,3,3.0409,0,0,0.5454864960676513,1,0.46822360229995513,0
BigCodeBench/279,GPT_4o_2024_05_13,complete,1,task_func,"['collections', 'random']",0,12,2,1,0,1,0,0,0,1,2,0,0.5,1,1.8392,0,0,0.5481879433174387,1,0.5422337704910769,1
BigCodeBench/286,GPT_4o_2024_05_13,complete,1,task_func,"['csv', 'collections', 'os']",0,21,6,5,1,3,0,1,1,2,3,1,0.5,2,3.2454,0,0,0.2800735260599829,0,0.21935416963098223,0
BigCodeBench/287,GPT_4o_2024_05_13,complete,1,task_func,"['json', 'collections', 'os']",0,18,4,4,1,2,0,0,0,1,3,0,0.75,1,3.5481,0,0,0.4573968468303476,0,0.42733293061604555,0
BigCodeBench/290,GPT_4o_2024_05_13,complete,0,task_func,"['nltk', 'collections', 'os']",0,18,7,6,2,3,0,0,0,1,4,0,0.6667,1,2.8194,0,0,0.3864257965016079,0,0.42853244341826013,0
BigCodeBench/296,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'matplotlib']",0,12,2,1,1,0,0,0,0,1,2,0,0.5,2,2.1551,0,0,0.6114351280785536,1,0.5467145795838579,1
BigCodeBench/300,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,19,3,1,1,0,0,0,0,1,3,0,0.6,2,2.4695,0,0,0.48358752727728127,0,0.4185902752510279,0
BigCodeBench/301,GPT_4o_2024_05_13,complete,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,16,1,0,0,0,0,0,0,1,4,0,0.5,2,3.1624,0,0,0.5201062986417299,1,0.5108898208422659,1
BigCodeBench/311,GPT_4o_2024_05_13,complete,1,task_func,"['random', 'numpy', 'scipy']",0,18,4,2,1,1,0,0,0,1,3,0,1.0,0,3.2737,0,0,0.44981876705029683,0,0.4339601864695415,0
BigCodeBench/313,GPT_4o_2024_05_13,complete,0,task_func,"['shutil', 'datetime', 're', 'os']",0,23,5,4,3,1,0,0,0,1,4,0,1.0,0,3.7612,0,0,0.4178118722655306,0,0.33846779851319914,0
BigCodeBench/314,GPT_4o_2024_05_13,complete,1,task_func,"['http', 'socket', 'ssl']",0,17,2,3,0,0,0,1,1,1,3,1,0.0,1,4.1829,0,0,0.37348541215931375,0,0.2988424215905997,0
BigCodeBench/317,GPT_4o_2024_05_13,complete,0,task_func,"['numpy', 're', 'sklearn']",0,11,1,0,0,0,0,0,0,1,3,0,0.6,2,3.517,0,0,0.6109795410868748,1,0.6011930159598843,1
BigCodeBench/323,GPT_4o_2024_05_13,complete,0,task_func,"['numpy', 'collections', 're', 'sklearn']",0,20,3,1,2,0,0,0,0,1,4,0,0.8,1,3.3014,0,0,0.48200867323911484,0,0.42979937281197966,0
BigCodeBench/329,GPT_4o_2024_05_13,complete,1,task_func,"['json', 're', 'os']",0,15,3,2,1,1,0,0,0,1,3,0,1.0,0,3.3742,0,0,0.5140165865491331,1,0.49842896093482286,0
BigCodeBench/333,GPT_4o_2024_05_13,complete,1,task_func,"['random', 'heapq']",0,6,2,0,0,0,0,0,0,1,2,0,1.0,0,2.7294,0,0,0.6377666520092559,1,0.7004487352982873,1
BigCodeBench/335,GPT_4o_2024_05_13,complete,1,task_func,"['queue', 'collections', 'random']",0,15,4,1,0,1,1,0,0,1,3,0,0.5,1,2.7848,0,0,0.6037563337831999,1,0.5374292490466032,1
BigCodeBench/339,GPT_4o_2024_05_13,complete,0,task_func,"['urllib', 'hmac', 'hashlib', 'json']",0,11,2,1,1,0,0,0,0,1,4,0,0.5,1,2.8191,0,0,0.5762844631670666,1,0.5437096301311805,1
BigCodeBench/349,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'random']",0,12,2,1,0,1,0,0,0,1,2,0,0.5,1,2.2962,0,0,0.5533589865852365,1,0.5422337704910769,1
BigCodeBench/362,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'os']",0,12,3,2,1,0,0,1,1,1,2,1,0.6667,1,2.9103,0,0,0.46960599073989245,0,0.47165374358938883,0
BigCodeBench/364,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'sklearn']",0,14,2,1,1,0,0,0,0,1,3,0,0.5,2,2.3695,0,0,0.5690817694305079,1,0.5051942011943961,1
BigCodeBench/369,GPT_4o_2024_05_13,complete,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,15,1,0,0,0,0,0,0,1,3,0,0.75,1,2.7804,0,0,0.5374975602420754,1,0.5544173304400667,1
BigCodeBench/372,GPT_4o_2024_05_13,complete,0,task_func,"['glob', 'docx', 're']",0,19,6,4,3,2,0,0,0,1,3,0,1.0,0,4.5103,0,0,0.4658535969556669,0,0.38271897138292427,0
BigCodeBench/376,GPT_4o_2024_05_13,complete,0,task_func,"['nltk', 'collections', 're']",0,10,3,0,0,0,0,0,0,1,3,0,1.0,0,1.8833,0,0,0.535461851013463,1,0.5313894979713871,1
BigCodeBench/384,GPT_4o_2024_05_13,complete,1,task_func,"['collections', 'itertools', 'random']",0,14,4,2,1,2,0,0,0,1,3,0,0.6667,1,2.1734,0,0,0.48992675047344775,0,0.4905074521149787,0
BigCodeBench/392,GPT_4o_2024_05_13,complete,1,task_func,"['numpy', 'matplotlib']",0,14,2,1,1,0,0,0,0,1,3,0,0.6667,1,2.9147,0,0,0.5620453951450852,1,0.5057417959699138,1
BigCodeBench/407,GPT_4o_2024_05_13,complete,1,task_func,"['csv', 'openpyxl', 'os']",0,16,3,2,1,1,0,0,0,1,3,0,0.3333,2,3.6561,0,0,0.5219242440237057,1,0.4650485253821765,0
BigCodeBench/410,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'datetime', 'os']",0,18,4,2,2,0,0,1,1,1,3,1,0.75,1,2.9661,0,0,0.3861266876039981,0,0.3592650878152815,0
BigCodeBench/416,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'seaborn']",0,18,6,2,4,0,0,0,0,2,3,0,0.6667,1,3.0551,0,0,0.5319549164446645,1,0.4630791378647975,0
BigCodeBench/418,GPT_4o_2024_05_13,complete,0,task_func,"['tensorflow', 'matplotlib', 'sklearn']",0,26,1,0,0,0,0,0,0,1,5,0,0.6,2,2.3535,0,0,0.36465124776695507,0,0.44915793282113775,0
BigCodeBench/432,GPT_4o_2024_05_13,complete,1,task_func,"['scipy', 'seaborn']",0,12,1,0,0,0,0,0,0,1,4,0,0.6667,1,3.3453,0,0,0.561534320619199,1,0.6011930159598843,1
BigCodeBench/437,GPT_4o_2024_05_13,complete,1,task_func,"['pickle', 'os']",0,10,1,1,0,0,0,0,0,1,3,0,0.6667,1,3.7299,0,0,0.6118225333218293,1,0.6103857491875908,1
