task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_is_very_short,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred,rf_prob,rf_pred
BigCodeBench/669,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['math', 'itertools']",0,12,3,2,1,1,0,0,0,1,2,0,0.6667,1,2.625,0,0,0.6712039411510841,1,0.6858603773354688,1,0.5410365311614277,1
BigCodeBench/672,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['csv', 'sys']",0,9,2,2,0,1,0,0,0,1,2,0,0.5,1,1.9072,0,0,0.505125971981676,1,0.10776823726478231,0,0.555959771369691,1
BigCodeBench/675,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['random', 'os']",0,15,2,2,0,1,0,0,0,1,3,0,0.5,1,3.3169,0,0,0.6407117027187063,1,0.7672453818263267,1,0.5167416928240761,1
BigCodeBench/685,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'itertools']",0,5,1,0,0,0,0,0,0,1,2,0,0.6667,1,1.7956,0,0,0.6950090186577278,1,0.8069932178490216,1,0.760174632639608,1
BigCodeBench/687,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'scipy']",0,6,3,0,0,0,0,0,0,1,2,0,0.5,2,1.6519,0,0,0.6897709685761051,1,0.8165464454468135,1,0.6840788164506442,1
BigCodeBench/689,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'scipy']",0,10,2,1,0,1,0,0,0,1,3,0,1.0,0,2.4973,0,0,0.6133267152072166,1,0.5770178115122203,1,0.5374981555461104,1
BigCodeBench/706,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,16,1,0,0,0,0,0,0,1,5,0,0.6667,1,2.9298,0,0,0.6818913941338651,1,0.7701508079577333,1,0.5331836866658373,1
BigCodeBench/718,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['re', 'numpy', 'scipy']",0,13,2,1,1,0,0,0,0,2,3,0,1.0,0,2.8414,0,0,0.5173418829701892,1,0.3217874347952843,0,0.40653258622779326,0
BigCodeBench/721,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['csv', 'collections', 'os']",0,14,5,1,2,0,0,0,0,3,3,0,0.5,2,2.1342,0,0,0.4870779289083996,0,0.27402333676293844,0,0.45396898884333475,0
BigCodeBench/730,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pickle', 'os']",0,11,1,1,0,0,0,0,0,1,4,0,0.6667,1,2.4779,0,0,0.6560610765383028,1,0.7505870180540362,1,0.5795133189374418,1
BigCodeBench/732,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['nltk', 'collections', 'string', 're']",0,10,2,0,0,0,0,0,0,1,4,0,1.0,0,2.182,0,0,0.5005688289459695,1,0.5072508340982174,1,0.547134674185355,1
BigCodeBench/735,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,2.1092,0,0,0.6829963193466367,1,0.7785675489498644,1,0.640491589428391,1
BigCodeBench/749,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.7162,0,0,0.6516136382154749,1,0.5628003098595404,1,0.6949018535327253,1
BigCodeBench/752,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,29,7,1,6,0,0,0,0,1,4,0,0.75,1,1.0809,0,0,0.5372396432038079,1,0.6451601160850957,1,0.407951504490653,0
BigCodeBench/760,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,24,4,1,1,0,0,0,0,1,5,0,0.8,1,0.5534,0,0,0.3511692397138993,0,0.20402032428825204,0,0.4255294401107739,0
BigCodeBench/763,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'csv', 'numpy', 'json']",0,19,5,2,0,3,0,0,0,1,4,0,0.75,1,3.0646,0,0,0.3879292370455933,0,0.22606093074339137,0,0.25030830841309615,0
BigCodeBench/779,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['shutil', 'os']",0,19,4,2,0,0,0,2,2,2,3,1,0.5,1,2.3292,0,0,0.27771489151835077,0,0.4942335958972945,0,0.2859237507878353,0
BigCodeBench/788,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['scipy', 'heapq']",0,12,4,1,2,0,0,0,0,1,3,0,0.6667,1,2.3354,0,0,0.5887326168132666,1,0.6189570315855804,1,0.5435599652073209,1
BigCodeBench/809,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'sklearn']",0,10,2,1,0,1,0,0,0,1,2,0,0.6667,1,2.1426,0,0,0.622842822323001,1,0.4735167601525777,0,0.5692117474222537,1
BigCodeBench/820,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['random', 'string']",0,11,5,1,1,1,0,0,0,1,2,0,0.0,1,2.1145,0,0,0.4792864858574676,0,0.5458664022491346,1,0.4988779888854517,0
BigCodeBench/821,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['threading', 'time']",0,12,3,1,0,1,0,0,0,2,2,0,0.0,2,1.824,0,0,0.5967524032923633,1,0.782085772953943,1,0.461098072834372,0
BigCodeBench/828,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['shutil', 'errno', 'os']",0,13,3,3,1,0,0,1,1,1,3,1,0.3333,2,2.0722,0,0,0.3874504737843104,0,0.25383069407795206,0,0.2888452521690692,0
BigCodeBench/840,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy']",0,14,3,1,1,0,0,0,0,1,2,0,0.6667,1,2.3111,0,0,0.6274085106658278,1,0.6225880440090581,1,0.526964098352991,1
BigCodeBench/844,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['faker', 'csv', 'random']",0,20,5,2,2,1,0,0,0,1,3,0,0.0,3,0.5128,0,0,0.393213984050075,0,0.5300570106887061,1,0.4650658645705012,0
BigCodeBench/849,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['nltk', 'collections', 're']",0,11,4,1,0,1,0,0,0,1,3,0,0.6667,1,1.9298,0,0,0.3767908584335181,0,0.27223700916597493,0,0.5247046712681037,1
BigCodeBench/851,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['re', 'textwrap']",0,7,2,0,0,0,0,0,0,1,2,0,0.5,1,2.8069,0,0,0.6207804228186424,1,0.6039181274820407,1,0.6827305053330898,1
BigCodeBench/861,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'random']",0,12,3,2,0,2,0,0,0,1,2,0,0.3333,2,2.0067,0,0,0.5877309274875395,1,0.6155279314802075,1,0.540424079771074,1
BigCodeBench/862,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'random', 'string']",0,10,2,1,0,1,0,0,0,1,3,0,0.3333,2,1.5037,0,0,0.5135142106774271,1,0.6020391674762984,1,0.5942712086833204,1
BigCodeBench/873,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['csv', 'os']",0,11,3,2,1,1,0,0,0,1,2,0,0.5,1,2.1839,0,0,0.4927948506605327,0,0.37230047822370227,0,0.530387760849356,1
BigCodeBench/878,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,19,3,1,2,0,0,0,0,1,4,0,0.5,2,3.0398,0,0,0.7017134873508333,1,0.7210503223878507,1,0.423026837456245,0
BigCodeBench/888,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'os']",0,13,3,1,1,1,0,0,0,2,2,0,0.6667,1,2.9197,0,0,0.5768042839719547,1,0.34771988754143096,0,0.4779969407363731,0
BigCodeBench/892,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['collections', 'random']",0,7,2,1,0,1,0,0,0,1,2,0,0.5,1,1.8324,0,0,0.6261464907021441,1,0.6796786166960571,1,0.6127092803813619,1
BigCodeBench/893,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['datetime', 're']",0,21,6,3,3,1,0,0,0,2,2,0,1.0,0,4.1565,0,0,0.38830476417511844,0,0.3109496006496852,0,0.3909353533732402,0
BigCodeBench/908,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'matplotlib', 're', 'os']",0,14,3,2,1,1,0,0,0,1,4,0,1.0,0,2.8659,0,0,0.42068084489667507,0,0.5204876268154702,1,0.5020705242508083,1
BigCodeBench/910,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib']",0,14,7,1,1,1,0,0,0,1,2,0,0.6667,1,2.285,0,0,0.4059529987709633,0,0.5002639740055616,1,0.5092782909856305,1
BigCodeBench/919,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib']",0,15,3,2,1,1,0,0,0,1,2,0,0.6667,1,2.3154,0,0,0.5154822905065455,1,0.38505377546771946,0,0.5110044834127009,1
BigCodeBench/927,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.4083,0,0,0.7006346234890506,1,0.48120211361915816,0,0.6883929976124274,1
BigCodeBench/930,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['random', 'string']",0,11,4,1,2,0,0,0,0,2,2,0,0.0,3,1.8363,0,0,0.5395835169060861,1,0.3553312755571223,0,0.5289664490193483,1
BigCodeBench/951,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'random']",0,14,2,1,0,1,0,0,0,1,4,0,0.6667,1,2.3605,0,0,0.46732341742385913,0,0.3404615237757976,0,0.5217469405828116,1
BigCodeBench/961,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['glob', 'collections', 'os']",0,13,4,1,2,1,0,0,0,1,3,0,0.6667,1,2.6343,0,0,0.5555972757724799,1,0.504334849422913,1,0.5338303456181076,1
BigCodeBench/973,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['shutil', 'os']",0,15,6,2,3,1,0,0,0,1,2,0,0.3333,2,2.2407,0,0,0.6058693504957681,1,0.45650187921435553,0,0.5722091792059948,1
BigCodeBench/977,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib', 'seaborn']",0,18,7,1,4,0,0,0,0,1,3,0,0.6667,1,3.0757,0,0,0.48135674629969,0,0.43944709274500626,0,0.45152507465999847,0
BigCodeBench/978,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,13,2,1,1,0,0,0,0,1,3,0,0.6,2,2.0104,0,0,0.6844242375862407,1,0.7093927948323914,1,0.5315260047785456,1
BigCodeBench/979,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'numpy', 'sklearn']",0,21,1,0,0,0,0,0,0,1,4,0,0.75,1,3.8909,0,0,0.5619957043445982,1,0.6644120581694213,1,0.43394211107294994,0
BigCodeBench/995,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'os']",0,18,2,1,1,0,0,0,0,1,4,0,0.8,1,1.767,0,0,0.48314828257145587,0,0.44339777470606495,0,0.46016474160049237,0
BigCodeBench/998,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['tarfile', 'urllib', 'hashlib', 'os']",0,21,3,3,1,0,0,1,1,3,4,1,0.5,1,2.3311,0,0,0.31492869453520805,0,0.28223039689883683,0,0.2732610676054468,0
BigCodeBench/1013,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['csv', 'urllib', 'bs4', 'requests']",0,20,5,2,0,1,0,0,0,1,4,0,0.3333,2,3.8826,0,0,0.2511419640626403,0,0.2837985498860928,0,0.3019374704575542,0
BigCodeBench/1025,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,12,1,0,0,0,0,0,0,1,3,0,0.75,1,3.0821,0,0,0.6042418686422436,1,0.6326940595527573,1,0.5942061206489819,1
BigCodeBench/1034,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy']",0,19,3,1,1,0,0,0,0,2,3,0,0.75,1,2.8654,0,0,0.5223320128202366,1,0.47242459016461974,0,0.3998441181882444,0
BigCodeBench/1038,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['datetime', 'json']",0,12,1,0,0,0,0,0,0,0,3,0,0.5,2,3.7286,0,0,0.5277037620143467,1,0.2513532508280616,0,0.23070682126935793,0
BigCodeBench/1039,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['hashlib', 'os', 'ssl']",0,19,4,3,1,0,1,1,1,3,4,1,0.3333,2,3.622,0,0,0.5118922437211278,1,0.3341021356847338,0,0.2613620228879046,0
BigCodeBench/1052,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,31,5,2,3,0,0,1,1,4,3,1,0.5,3,2.9711,0,0,0.31026469581207494,0,0.26475887861127473,0,0.3216551899932557,0
BigCodeBench/1053,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,32,6,2,3,0,0,1,2,1,3,1,0.6,2,2.1302,0,0,0.2020121155661887,0,0.18873673665959903,0,0.2496688822972673,0
BigCodeBench/1058,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['matplotlib', 'itertools', 'seaborn']",0,30,1,0,0,0,0,0,0,0,3,0,0.6667,1,2.9524,0,0,0.30652459615139255,0,0.10936303569376411,0,0.2522983573531836,0
BigCodeBench/1059,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'itertools', 'random']",0,32,1,0,0,0,0,0,0,1,4,0,0.75,1,1.8915,0,0,0.2944261506149265,0,0.33368665101612505,0,0.47655058258301,0
BigCodeBench/1064,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'seaborn']",0,10,1,0,0,0,0,0,0,1,3,0,1.0,0,2.0167,0,0,0.5687911786049248,1,0.6390177597028033,1,0.5253938857278387,1
BigCodeBench/1070,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'random']",0,14,3,2,0,2,0,0,0,1,3,0,0.3333,2,1.8036,0,0,0.45417119554923213,0,0.5090614090884846,1,0.525446278685812,1
BigCodeBench/1071,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['itertools', 'numpy', 'matplotlib', 'random']",0,15,3,2,1,1,0,0,0,1,5,0,0.75,1,1.7532,0,0,0.4381576849693351,0,0.45023618090980255,0,0.4965003100249522,0
BigCodeBench/1081,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'seaborn']",0,17,5,2,2,1,0,0,0,1,3,0,0.5,2,2.3652,0,0,0.5696419066784607,1,0.47413819019004916,0,0.4605166598801588,0
BigCodeBench/1086,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'numpy', 'random', 'string']",0,14,4,0,0,0,0,0,0,1,4,0,0.5,2,1.9504,0,0,0.6484739723926399,1,0.7177767667266466,1,0.45964902456448703,0
BigCodeBench/1087,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,22,2,1,1,0,0,0,0,1,3,0,0.6,2,3.7685,0,0,0.49077952092855764,0,0.44976859856348345,0,0.40232953040144126,0
BigCodeBench/1092,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['ast', 'bs4', 'requests']",0,19,5,4,1,1,0,2,2,2,3,1,0.5,1,2.5548,0,0,0.2324844923368367,0,0.2446532181961302,0,0.2470567546207118,0
BigCodeBench/1111,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['operator', 'collections', 'itertools']",0,11,3,0,0,0,0,0,0,1,3,0,0.6667,1,2.562,0,0,0.4916171990437176,0,0.28964468187881753,0,0.5598823125087367,1
BigCodeBench/1113,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['csv', 'collections']",0,12,3,3,1,1,0,0,0,1,2,0,0.3333,2,3.0405,0,0,0.6599491740584128,1,0.749583520274636,1,0.5709844350727393,1
BigCodeBench/1127,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['hashlib', 're', 'os']",0,16,4,4,1,1,1,0,0,1,3,0,1.0,0,2.5769,0,0,0.5870103387936528,1,0.5189003973242108,1,0.5122758494433823,1
BigCodeBench/4,GPT_4o_2024_05_13,complete,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,0.4,3,1.9856,0,0,0.7059533434138727,1,0.5219687307315227,1,0.7678212846283303,1
BigCodeBench/5,GPT_4o_2024_05_13,complete,1,task_func,"['math', 'random']",0,15,3,1,1,1,0,0,0,3,2,0,0.3333,2,2.9697,0,0,0.637441744850454,1,0.41868275046538017,0,0.47379937926751337,0
BigCodeBench/13,GPT_4o_2024_05_13,complete,1,task_func,"['subprocess', 'ftplib', 'os']",0,25,6,3,0,1,0,4,4,1,3,1,0.5,1,1.9407,0,0,0.13141970804881592,0,0.11113999178144203,0,0.30131946412931165,0
BigCodeBench/18,GPT_4o_2024_05_13,complete,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,26,5,3,1,1,0,1,1,3,5,1,0.3333,2,2.8925,0,0,0.1611044775628608,0,0.07499508885829577,0,0.23914690389604393,0
BigCodeBench/32,GPT_4o_2024_05_13,complete,0,task_func,"['bs4', 'requests']",0,15,3,2,1,0,0,1,1,3,2,1,0.5,1,3.6957,0,0,0.36290364082333354,0,0.3132128933502134,0,0.32851719590942335,0
BigCodeBench/34,GPT_4o_2024_05_13,complete,1,task_func,"['matplotlib', 're', 'wordcloud']",0,13,2,1,1,0,0,0,0,1,3,0,1.0,0,3.0479,0,0,0.394785099403973,0,0.2225161094609558,0,0.5205463135343013,1
BigCodeBench/39,GPT_4o_2024_05_13,complete,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,20,3,2,1,1,0,0,0,1,3,0,0.6,2,2.0928,0,0,0.42431952190458033,0,0.36769954571749114,0,0.4060713405362973,0
BigCodeBench/41,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'scipy']",0,13,2,0,0,0,0,0,0,1,4,0,0.75,1,2.6564,0,0,0.5406140978988294,1,0.6472102727435187,1,0.5456183489553813,1
BigCodeBench/42,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,17,2,0,0,0,0,0,0,1,4,0,0.6,2,2.1336,0,0,0.5376390742051045,1,0.5960510017986517,1,0.4459120528547808,0
BigCodeBench/49,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'datetime', 'matplotlib']",0,19,4,1,1,0,0,0,0,1,3,0,0.6,2,1.9918,0,0,0.43506816516328006,0,0.4375749087285939,0,0.4159584247636691,0
BigCodeBench/63,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib']",0,11,1,0,0,0,0,0,0,1,2,0,0.6667,1,2.4888,0,0,0.5752125207354641,1,0.5540985176077919,1,0.6569008584121794,1
BigCodeBench/65,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'matplotlib']",0,16,2,1,0,1,0,0,0,1,2,0,0.6667,1,2.6076,0,0,0.4294175190902407,0,0.2720819090703462,0,0.4830691924704176,0
BigCodeBench/76,GPT_4o_2024_05_13,complete,0,task_func,"['django', 'string', 'random']",0,15,12,2,2,0,1,0,0,2,3,0,0.0,1,2.8636,0,0,0.5000900238579009,1,0.38965701002188813,0,0.4522246716315647,0
BigCodeBench/81,GPT_4o_2024_05_13,complete,1,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,0.25,3,2.1934,0,0,0.5551589529779626,1,0.4503333506211735,0,0.6075648998560097,1
BigCodeBench/93,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,26,6,2,3,0,0,0,0,1,4,0,0.6667,2,3.4618,0,0,0.5607560540855613,1,0.6041918153871143,1,0.4010133863315005,0
BigCodeBench/94,GPT_4o_2024_05_13,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,1,3,0,0.6,2,2.0033,0,0,0.649748101368652,1,0.7154777008018115,1,0.5719539961461223,1
BigCodeBench/102,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,12,1,0,0,0,0,0,0,1,4,0,0.75,1,1.9971,0,0,0.5768375639759592,1,0.4714892118378501,0,0.5902117423835617,1
BigCodeBench/105,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'seaborn']",0,18,4,1,3,0,0,0,0,1,3,0,0.5,2,3.2076,0,0,0.48877822166710316,0,0.3541006401318375,0,0.46294722567142804,0
BigCodeBench/106,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,25,4,1,3,0,0,0,0,1,3,0,0.6,2,3.222,0,0,0.4655132920518992,0,0.39160341569834806,0,0.4150130253186904,0
BigCodeBench/112,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib']",0,13,3,1,2,0,0,0,0,1,2,0,0.5,2,2.7109,0,0,0.6176981833638955,1,0.6250335144329071,1,0.5473500543384983,1
BigCodeBench/117,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'numpy', 'random']",0,19,6,1,3,0,0,0,0,1,3,0,0.5,2,2.2567,0,0,0.4521721185011309,0,0.5574445118947876,1,0.41990462581158483,0
BigCodeBench/141,GPT_4o_2024_05_13,complete,1,task_func,"['statistics', 'pandas', 'numpy']",0,18,4,1,1,1,0,0,0,1,3,0,0.5,2,2.7164,0,0,0.3999195182389266,0,0.4326154750747218,0,0.45525681669548407,0
BigCodeBench/157,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'seaborn']",0,16,4,1,2,0,0,0,0,1,4,0,0.6,2,2.8437,0,0,0.5201459607460915,1,0.26904162047607366,0,0.48876897773264316,0
BigCodeBench/161,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'datetime', 're']",0,28,5,5,2,1,0,1,1,1,3,1,1.0,0,2.6982,0,0,0.207753400169803,0,0.3033274245571823,0,0.2889904400478305,0
BigCodeBench/167,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'random', 'matplotlib']",0,14,3,0,0,0,0,0,0,1,3,0,0.5,2,2.4618,0,0,0.5664882932523885,1,0.4988417925855505,0,0.5077514718875057,1
BigCodeBench/177,GPT_4o_2024_05_13,complete,0,task_func,"['nltk', 'string', 're']",0,15,5,1,1,0,0,0,0,1,5,0,0.5,1,2.9515,0,0,0.36448603243831973,0,0.25195278042813607,0,0.4579282081524852,0
BigCodeBench/182,GPT_4o_2024_05_13,complete,0,task_func,"['re', 'sklearn']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,2.8295,0,0,0.5001367754668596,1,0.4034648622546066,0,0.5145011540685613,1
BigCodeBench/189,GPT_4o_2024_05_13,complete,1,task_func,"['re', 'requests', 'json']",0,12,4,2,0,0,0,1,1,2,3,1,0.6,2,2.2266,0,0,0.3732730530531381,0,0.45425468057438634,0,0.27909071703845273,0
BigCodeBench/205,GPT_4o_2024_05_13,complete,1,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,0.0,1,1.5946,0,0,0.3499405599094879,0,0.16197132626360233,0,0.4722838153339887,0
BigCodeBench/207,GPT_4o_2024_05_13,complete,1,task_func,"['re', 'requests']",0,11,2,1,1,0,0,0,0,1,2,0,0.5,2,3.3131,0,0,0.5503862079061724,1,0.52642194162873,1,0.5456451881392098,1
BigCodeBench/212,GPT_4o_2024_05_13,complete,1,task_func,"['operator', 'numpy', 'matplotlib']",0,19,1,0,0,0,0,0,0,1,3,0,0.6667,1,3.3051,0,0,0.5674148224361278,1,0.6507686706553424,1,0.46213045954757886,0
BigCodeBench/214,GPT_4o_2024_05_13,complete,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,16,2,1,1,0,0,0,0,1,4,0,1.0,0,2.9922,0,0,0.5309641829478181,1,0.5631618024208829,1,0.49967665566008707,0
BigCodeBench/216,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'collections', 'json', 'os']",0,17,3,3,1,1,0,0,0,1,4,0,0.8,1,3.3194,0,0,0.5406005141990395,1,0.5727964240809815,1,0.47004650858509,0
BigCodeBench/223,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'sklearn']",0,17,5,1,2,2,0,0,0,1,2,0,0.5,2,2.2964,0,0,0.5862583037260493,1,0.5832437653717859,1,0.44001122405876314,0
BigCodeBench/266,GPT_4o_2024_05_13,complete,1,task_func,"['csv', 'collections', 'os']",0,22,6,3,2,3,0,0,0,1,4,0,0.6667,1,4.2353,0,0,0.44119677753712644,0,0.3742957160456925,0,0.23945254610499003,0
BigCodeBench/270,GPT_4o_2024_05_13,complete,1,task_func,"['collections', 're']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,2.1171,0,0,0.5450444603963288,1,0.6673769869238586,1,0.6940867337622386,1
BigCodeBench/275,GPT_4o_2024_05_13,complete,1,task_func,"['numpy', 'itertools']",0,8,2,1,1,0,0,0,0,1,2,0,0.5,2,2.0752,0,0,0.6796913960210927,1,0.6667506963963572,1,0.5817361711877996,1
BigCodeBench/277,GPT_4o_2024_05_13,complete,1,task_func,"['math', 'random', 'itertools']",0,15,5,2,2,1,0,0,0,2,3,0,0.4,3,3.0409,0,0,0.5847319631617267,1,0.685079823997827,1,0.48235091650026163,0
BigCodeBench/279,GPT_4o_2024_05_13,complete,1,task_func,"['collections', 'random']",0,12,2,1,0,1,0,0,0,1,2,0,0.5,1,1.8392,0,0,0.542862283093597,1,0.48926541377707167,0,0.5311842445227408,1
BigCodeBench/286,GPT_4o_2024_05_13,complete,1,task_func,"['csv', 'collections', 'os']",0,21,6,5,1,3,0,1,1,2,3,1,0.5,2,3.2454,0,0,0.2335064118969979,0,0.1499222242447264,0,0.2554335177181212,0
BigCodeBench/287,GPT_4o_2024_05_13,complete,1,task_func,"['json', 'collections', 'os']",0,18,4,4,1,2,0,0,0,1,3,0,0.75,1,3.5481,0,0,0.5181056116050635,1,0.41706693774158937,0,0.43758963342390866,0
BigCodeBench/290,GPT_4o_2024_05_13,complete,0,task_func,"['nltk', 'collections', 'os']",0,18,7,6,2,3,0,0,0,1,4,0,0.6667,1,2.8194,0,0,0.35819939647648763,0,0.42986025192140315,0,0.36014854419197834,0
BigCodeBench/296,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'matplotlib']",0,12,2,1,1,0,0,0,0,1,2,0,0.5,2,2.1551,0,0,0.5625900153069817,1,0.6035720770834258,1,0.5377990879941741,1
BigCodeBench/300,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'matplotlib', 'scipy']",0,19,3,1,1,0,0,0,0,1,3,0,0.6,2,2.4695,0,0,0.4194646503785402,0,0.27595811651000257,0,0.428556579640615,0
BigCodeBench/301,GPT_4o_2024_05_13,complete,0,task_func,"['dateutil', 'math', 'numpy', 'pytz']",0,16,1,0,0,0,0,0,0,1,4,0,0.5,2,3.1624,0,0,0.6295754395586584,1,0.6513414937080393,1,0.4835491375509005,0
