task_id,model_name,split,label,entry_point,libs,meta_parse_error,classical_loc,classical_cyclomatic_complexity,classical_max_nesting_depth,ast_if_count,ast_for_count,ast_while_count,ast_try_count,ast_except_count,ast_return_count,ast_import_count,ast_has_error_handling,align_lib_coverage,align_missing_libs,align_length_ratio,smell_hardcoded_return_funcs,smell_placeholder_hits,smell_is_very_short,smell_relative_length,logreg_prob,logreg_pred,lgbm_prob,lgbm_pred,rf_prob,rf_pred
BigCodeBench/641,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 're', 'os']",0,12,4,3,1,2,0,0,0,1,3,0,1.0,0,2.0747,0,0,0,1.0,0.4880277890220999,0,0.4451917486081366,0,0.5747951350268647,1
BigCodeBench/642,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['hashlib', 're', 'binascii']",0,16,4,4,1,2,0,0,0,1,4,0,1.0,0,2.4541,0,0,0,1.0667,0.4480219070830232,0,0.5095393350852391,1,0.5030054451151328,1
BigCodeBench/654,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,2,3,0,1.0,0,3.6244,0,0,0,0.7568,0.4449396333640526,0,0.4543788105296239,0,0.4215034135170958,0
BigCodeBench/665,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['shutil', 'itertools', 'fnmatch', 'os']",0,15,6,3,2,2,0,0,0,1,4,0,1.0,0,4.0782,0,0,0,1.0714,0.4768558855726017,0,0.44180847213686053,0,0.5054629218160916,1
BigCodeBench/667,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'heapq']",0,4,3,0,0,0,0,0,0,1,2,0,1.0,0,2.1763,0,0,0,0.5714,0.6614774582342547,1,0.5117480958995962,1,0.5557622425541875,1
BigCodeBench/669,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['math', 'itertools']",0,12,3,2,1,1,0,0,0,1,2,0,1.0,0,2.625,0,0,0,1.0909,0.6702582517797963,1,0.6839105704932059,1,0.5598325600543267,1
BigCodeBench/672,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['csv', 'sys']",0,9,2,2,0,1,0,0,0,1,2,0,1.0,0,1.9072,0,0,0,0.8182,0.49740701811234755,0,0.24873166470406616,0,0.4444099891962894,0
BigCodeBench/675,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['random', 'os']",0,15,2,2,0,1,0,0,0,1,3,0,1.0,0,3.3169,0,0,0,1.0714,0.624086829878341,1,0.7341812991939581,1,0.5340322541335228,1
BigCodeBench/685,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'itertools']",0,5,1,0,0,0,0,0,0,1,2,0,1.0,0,1.7956,0,0,0,1.0,0.7207185595038723,1,0.7909623502378077,1,0.7945081932226981,1
BigCodeBench/687,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'scipy']",0,6,3,0,0,0,0,0,0,1,2,0,1.0,0,1.6519,0,0,0,0.8571,0.6764290182534686,1,0.7566138812958446,1,0.6798989937730829,1
BigCodeBench/689,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'scipy']",0,10,2,1,0,1,0,0,0,1,3,0,1.0,0,2.4973,0,0,0,1.1111,0.6309876629656166,1,0.7046220566449388,1,0.5999056702941687,1
BigCodeBench/706,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,16,1,0,0,0,0,0,0,1,5,0,1.0,0,2.9298,0,0,0,1.1429,0.6871196176370133,1,0.735746452133495,1,0.5381742060754426,1
BigCodeBench/718,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['re', 'numpy', 'scipy']",0,13,2,1,1,0,0,0,0,2,3,0,1.0,0,2.8414,0,0,0,1.1818,0.5298868908012351,1,0.42940250887229275,0,0.46004351294110896,0
BigCodeBench/721,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['csv', 'collections', 'os']",0,14,5,1,2,0,0,0,0,3,3,0,1.0,0,2.1342,0,0,0,1.0,0.46827463236912653,0,0.29785465469689826,0,0.45389656332870926,0
BigCodeBench/730,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pickle', 'os']",0,11,1,1,0,0,0,0,0,1,4,0,1.0,0,2.4779,0,0,0,1.0,0.6699238491632011,1,0.736955965194769,1,0.6154419874192364,1
BigCodeBench/732,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['nltk', 'collections', 'string', 're']",0,10,2,0,0,0,0,0,0,1,4,0,1.0,0,2.182,0,0,0,0.9091,0.4752513468434382,0,0.5326020631812641,1,0.5973659854607436,1
BigCodeBench/735,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'itertools']",0,7,1,0,0,0,0,0,0,1,2,0,1.0,0,2.1092,0,0,0,1.0,0.7009145250612719,1,0.806672510090716,1,0.7829618095177879,1
BigCodeBench/749,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,2.7162,0,0,0,1.1429,0.6909678317947058,1,0.5291216879536064,1,0.7246676668873032,1
BigCodeBench/752,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,29,7,1,6,0,0,0,0,1,4,0,1.0,0,1.0809,0,0,0,1.2083,0.5372081360232438,1,0.6524828928213818,1,0.3973899131602049,0
BigCodeBench/760,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'codecs', 're', 'datetime']",0,24,4,1,1,0,0,0,0,1,5,0,1.0,0,0.5534,0,0,0,1.1163,0.340037420499888,0,0.2823227237631688,0,0.42698874672985954,0
BigCodeBench/763,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'csv', 'numpy', 'json']",0,19,5,2,0,3,0,0,0,1,4,0,1.0,0,3.0646,0,0,0,0.8636,0.3148532831198116,0,0.2974021584502598,0,0.23229778733722706,0
BigCodeBench/779,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['shutil', 'os']",0,19,4,2,0,0,0,2,2,2,3,1,1.0,0,2.3292,0,0,0,0.8837,0.2512565728253228,0,0.4031392522802354,0,0.2525682350848003,0
BigCodeBench/788,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['scipy', 'heapq']",0,12,4,1,2,0,0,0,0,1,3,0,1.0,0,2.3354,0,0,0,0.8,0.5620765168893842,1,0.5158195214759514,1,0.45538017852531465,0
BigCodeBench/809,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'sklearn']",0,10,2,1,0,1,0,0,0,1,2,0,1.0,0,2.1426,0,0,0,0.9091,0.6111280911601018,1,0.4796134769307337,0,0.5660614533762398,1
BigCodeBench/820,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['random', 'string']",0,11,5,1,1,1,0,0,0,1,2,0,1.0,0,2.1145,0,0,0,1.0,0.5342141505301186,1,0.5358160444298935,1,0.558797722124905,1
BigCodeBench/821,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['threading', 'time']",0,12,3,1,0,1,0,0,0,2,2,0,1.0,0,1.824,0,0,0,0.8,0.5985825427218198,1,0.6050595394940689,1,0.4187135879150088,0
BigCodeBench/828,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['shutil', 'errno', 'os']",0,13,3,3,1,0,0,1,1,1,3,1,1.0,0,2.0722,0,1,0,0.8125,0.3460954742020879,0,0.3173924267818644,0,0.2962933445119966,0
BigCodeBench/840,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy']",0,14,3,1,1,0,0,0,0,1,2,0,1.0,0,2.3111,0,0,0,1.4,0.7044313577825282,1,0.6100701434944258,1,0.5387448957316677,1
BigCodeBench/844,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['faker', 'csv', 'random']",0,20,5,2,2,1,0,0,0,1,3,0,1.0,0,0.5128,0,0,0,1.0,0.4017398529617016,0,0.4781907945460959,0,0.4306417800057064,0
BigCodeBench/849,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['nltk', 'collections', 're']",0,11,4,1,0,1,0,0,0,1,3,0,1.0,0,1.9298,0,0,0,0.9167,0.36335842440657273,0,0.44233259438410216,0,0.5233385102817674,1
BigCodeBench/851,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['re', 'textwrap']",0,7,2,0,0,0,0,0,0,1,2,0,1.0,0,2.8069,0,0,0,1.0,0.6558787772193037,1,0.6703093343718973,1,0.7353207191252998,1
BigCodeBench/861,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'random']",0,12,3,2,0,2,0,0,0,1,2,0,1.0,0,2.0067,0,0,0,1.0,0.5819227071095994,1,0.6420008551043116,1,0.5557794281799628,1
BigCodeBench/862,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['collections', 'random', 'string']",0,10,2,1,0,1,0,0,0,1,3,0,1.0,0,1.5037,0,0,0,0.9091,0.5173452589703443,1,0.5367555206189674,1,0.5884913627087991,1
BigCodeBench/873,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['csv', 'os']",0,11,3,2,1,1,0,0,0,1,2,0,1.0,0,2.1839,0,0,0,0.8462,0.5001836670604652,1,0.44148866434314027,0,0.45534508655851025,0
BigCodeBench/878,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,19,3,1,2,0,0,0,0,1,4,0,1.0,0,3.0398,0,0,0,1.1176,0.6965184330094683,1,0.6501675478227574,1,0.44621074817213147,0
BigCodeBench/888,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'os']",0,13,3,1,1,1,0,0,0,2,2,0,1.0,0,2.9197,0,0,0,1.0833,0.5811356815460784,1,0.4750115984844937,0,0.5144000829772647,1
BigCodeBench/892,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['collections', 'random']",0,7,2,1,0,1,0,0,0,1,2,0,1.0,0,1.8324,0,0,0,0.875,0.6422933816317593,1,0.6759096641754665,1,0.5849088235686513,1
BigCodeBench/893,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['datetime', 're']",0,21,6,3,3,1,0,0,0,2,2,0,1.0,0,4.1565,0,0,0,1.2353,0.3702352578762631,0,0.40833541695126196,0,0.3825445401108479,0
BigCodeBench/908,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'matplotlib', 're', 'os']",0,14,3,2,1,1,0,0,0,1,4,0,1.0,0,2.8659,0,0,0,0.9032,0.4122588491870038,0,0.4316529505066151,0,0.5210357881525686,1
BigCodeBench/910,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib']",0,14,7,1,1,1,0,0,0,1,2,0,1.0,0,2.285,0,0,0,0.875,0.3787539238319004,0,0.45428886695545284,0,0.4738698362508949,0
BigCodeBench/919,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib']",0,15,3,2,1,1,0,0,0,1,2,0,1.0,0,2.3154,0,0,0,1.0714,0.5339593982063034,1,0.5249980336324735,1,0.5372982783537811,1
BigCodeBench/927,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'sklearn']",0,8,1,0,0,0,0,0,0,1,2,0,1.0,0,2.4083,0,0,0,1.0,0.7066975173053667,1,0.5666726828875319,1,0.7178531108770612,1
BigCodeBench/930,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['random', 'string']",0,11,4,1,2,0,0,0,0,2,2,0,1.0,0,1.8363,0,0,0,0.8462,0.5084797296769207,1,0.5453374175414107,1,0.466238406567441,0
BigCodeBench/951,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'random']",0,14,2,1,0,1,0,0,0,1,4,0,1.0,0,2.3605,0,0,0,0.875,0.4376718971876842,0,0.4556509900340096,0,0.4897772896011544,0
BigCodeBench/961,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['glob', 'collections', 'os']",0,13,4,1,2,1,0,0,0,1,3,0,1.0,0,2.6343,0,0,0,0.9286,0.5620451873987135,1,0.5619301659329184,1,0.5569683820351724,1
BigCodeBench/973,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['shutil', 'os']",0,15,6,2,3,1,0,0,0,1,2,0,1.0,0,2.2407,0,0,0,0.8333,0.58476367072054,1,0.4078117684993471,0,0.4315349476286541,0
BigCodeBench/977,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib', 'seaborn']",0,18,7,1,4,0,0,0,0,1,3,0,1.0,0,3.0757,0,0,0,0.9474,0.46799299141232026,0,0.4229374313168574,0,0.47334634331325837,0
BigCodeBench/978,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'sklearn']",0,13,2,1,1,0,0,0,0,1,3,0,1.0,0,2.0104,0,0,0,0.9286,0.6628623647513397,1,0.5896794943364718,1,0.5450759663119544,1
BigCodeBench/979,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'numpy', 'sklearn']",0,21,1,0,0,0,0,0,0,1,4,0,1.0,0,3.8909,0,0,0,1.05,0.4990307249058118,0,0.6983454639472614,1,0.4086123694020973,0
BigCodeBench/995,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'os']",0,18,2,1,1,0,0,0,0,1,4,0,1.0,0,1.767,0,0,0,0.9,0.4642244732524886,0,0.4502851462530195,0,0.4222688493485697,0
BigCodeBench/998,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['tarfile', 'urllib', 'hashlib', 'os']",0,21,3,3,1,0,0,1,1,3,4,1,1.0,0,2.3311,0,0,0,0.8936,0.26821493742494873,0,0.2698589502525251,0,0.29483126024943923,0
BigCodeBench/1013,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['csv', 'urllib', 'bs4', 'requests']",0,20,5,2,0,1,0,0,0,1,4,0,1.0,0,3.8826,0,0,0,0.9091,0.19890695678565629,0,0.36832498819768267,0,0.3370591403892778,0
BigCodeBench/1025,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,12,1,0,0,0,0,0,0,1,3,0,1.0,0,3.0821,0,0,0,0.8571,0.5637911582427803,1,0.6607460712209016,1,0.6010597671738153,1
BigCodeBench/1034,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy']",0,19,3,1,1,0,0,0,0,2,3,0,1.0,0,2.8654,0,0,0,0.95,0.47066404934995304,0,0.38911163348770755,0,0.3961776332231903,0
BigCodeBench/1038,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['datetime', 'json']",0,12,1,0,0,0,0,0,0,0,3,0,1.0,0,3.7286,0,0,0,1.2,0.5826543655383297,1,0.35697692961714256,0,0.43515551850223533,0
BigCodeBench/1039,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['hashlib', 'os', 'ssl']",0,19,4,3,1,0,1,1,1,3,4,1,1.0,0,3.622,0,0,0,0.95,0.4474534008156066,0,0.33407041607249166,0,0.31629684446581874,0
BigCodeBench/1052,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,31,5,2,3,0,0,1,1,4,3,1,1.0,0,2.9711,0,0,0,0.9688,0.20592460967495363,0,0.35661852228327195,0,0.3718004515232056,0
BigCodeBench/1053,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'matplotlib', 'sklearn']",0,32,6,2,3,0,0,1,2,1,3,1,1.0,0,2.1302,0,0,0,1.0667,0.16893029260150752,0,0.28856081471215916,0,0.23551656709374222,0
BigCodeBench/1058,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['matplotlib', 'itertools', 'seaborn']",0,30,1,0,0,0,0,0,0,0,3,0,1.0,0,2.9524,0,0,0,0.8571,0.21161244565822146,0,0.28654635063254447,0,0.28276862095334715,0
BigCodeBench/1059,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['pandas', 'numpy', 'itertools', 'random']",0,32,1,0,0,0,0,0,0,1,4,0,1.0,0,1.8915,0,0,0,1.0323,0.20557156415962238,0,0.5768979930844889,1,0.4751582614738237,0
BigCodeBench/1064,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'seaborn']",0,10,1,0,0,0,0,0,0,1,3,0,1.0,0,2.0167,0,0,0,0.9091,0.5674812231315485,1,0.6215047640777243,1,0.6214265607637353,1
BigCodeBench/1070,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'random']",0,14,3,2,0,2,0,0,0,1,3,0,1.0,0,1.8036,0,0,0,1.1667,0.4785311215300606,0,0.5371330064331655,1,0.5284080646556245,1
BigCodeBench/1071,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['itertools', 'numpy', 'matplotlib', 'random']",0,15,3,2,1,1,0,0,0,1,5,0,1.0,0,1.7532,0,0,0,0.9375,0.4379935548660796,0,0.38148098604854475,0,0.5215209035868285,1
BigCodeBench/1081,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'seaborn']",0,17,5,2,2,1,0,0,0,1,3,0,1.0,0,2.3652,0,0,0,1.0,0.5677619808357536,1,0.5479241592834309,1,0.49474417072676763,0
BigCodeBench/1086,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['pandas', 'numpy', 'random', 'string']",0,14,4,0,0,0,0,0,0,1,4,0,1.0,0,1.9504,0,0,0,1.037,0.6320363298011676,1,0.689119435775392,1,0.5337011003847979,1
BigCodeBench/1087,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,22,2,1,1,0,0,0,0,1,3,0,1.0,0,3.7685,0,0,0,0.9167,0.4074520115245951,0,0.4133564775905519,0,0.4062509357361214,0
BigCodeBench/1092,DeepSeek_Coder_33B_Instruct,complete,1,task_func,"['ast', 'bs4', 'requests']",0,19,5,4,1,1,0,2,2,2,3,1,1.0,0,2.5548,0,1,0,0.8636,0.1823938741606106,0,0.3374243784014981,0,0.25122540807721455,0
BigCodeBench/1111,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['operator', 'collections', 'itertools']",0,11,3,0,0,0,0,0,0,1,3,0,1.0,0,2.562,0,0,0,1.1,0.49866768570525316,0,0.2937458141326013,0,0.578358257675917,1
BigCodeBench/1113,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['csv', 'collections']",0,12,3,3,1,1,0,0,0,1,2,0,1.0,0,3.0405,0,0,0,1.0909,0.6734584439127457,1,0.6735596390651294,1,0.577545398195888,1
BigCodeBench/1127,DeepSeek_Coder_33B_Instruct,complete,0,task_func,"['hashlib', 're', 'os']",0,16,4,4,1,1,1,0,0,1,3,0,1.0,0,2.5769,0,0,0,1.0667,0.5530014536890188,1,0.5748358782697838,1,0.5522612998024239,1
BigCodeBench/4,GPT_4o_2024_05_13,complete,1,task_func,"['collections', 'itertools']",0,6,1,0,0,0,0,0,0,1,2,0,1.0,0,1.9856,0,0,0,1.0,0.6994937528579873,1,0.6562887377615971,1,0.7945081932226981,1
BigCodeBench/5,GPT_4o_2024_05_13,complete,1,task_func,"['math', 'random']",0,15,3,1,1,1,0,0,0,3,2,0,1.0,0,2.9697,0,0,0,1.5,0.6898907998873106,1,0.5063842769116683,1,0.5066777478222881,1
BigCodeBench/13,GPT_4o_2024_05_13,complete,1,task_func,"['subprocess', 'ftplib', 'os']",0,25,6,3,0,1,0,4,4,1,3,1,1.0,0,1.9407,0,0,0,1.0417,0.13237718187059175,0,0.13561171121744192,0,0.2688007828902765,0
BigCodeBench/18,GPT_4o_2024_05_13,complete,1,task_func,"['glob', 'subprocess', 'random', 'os', 'csv']",0,26,5,3,1,1,0,1,1,3,5,1,1.0,0,2.8925,0,0,0,1.1304,0.1338638353650351,0,0.12759760017109265,0,0.31627971115180276,0
BigCodeBench/32,GPT_4o_2024_05_13,complete,0,task_func,"['bs4', 'requests']",0,15,3,2,1,0,0,1,1,3,2,1,1.0,0,3.6957,0,0,0,1.0714,0.36177004669277096,0,0.3793248883677231,0,0.429777069482218,0
BigCodeBench/34,GPT_4o_2024_05_13,complete,1,task_func,"['matplotlib', 're', 'wordcloud']",0,13,2,1,1,0,0,0,0,1,3,0,1.0,0,3.0479,0,0,0,1.0,0.39039341648530046,0,0.32215888120873565,0,0.5617753406622157,1
BigCodeBench/39,GPT_4o_2024_05_13,complete,1,task_func,"['numpy', 'matplotlib', 'scipy']",0,20,3,2,1,1,0,0,0,1,3,0,1.0,0,2.0928,0,0,0,1.1429,0.4216659557823309,0,0.5356671722681602,1,0.4202527408962103,0
BigCodeBench/41,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'scipy']",0,13,2,0,0,0,0,0,0,1,4,0,1.0,0,2.6564,0,0,0,1.0833,0.5660191993352097,1,0.6809502620180132,1,0.5783598526016297,1
BigCodeBench/42,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,17,2,0,0,0,0,0,0,1,4,0,1.0,0,2.1336,0,0,0,1.0625,0.5348351088544999,1,0.5116733275538212,1,0.4920991709425144,0
BigCodeBench/49,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'datetime', 'matplotlib']",0,19,4,1,1,0,0,0,0,1,3,0,1.0,0,1.9918,0,0,0,1.3571,0.4938504910504197,0,0.5172810746973076,1,0.43189555194455925,0
BigCodeBench/63,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib']",0,11,1,0,0,0,0,0,0,1,2,0,1.0,0,2.4888,0,0,0,1.2222,0.635705239273405,1,0.544032263506996,1,0.682696893468787,1
BigCodeBench/65,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'matplotlib']",0,16,2,1,0,1,0,0,0,1,2,0,1.0,0,2.6076,0,0,0,1.2308,0.4500345766769255,0,0.28874414099936946,0,0.510337232257512,1
BigCodeBench/76,GPT_4o_2024_05_13,complete,0,task_func,"['django', 'string', 'random']",0,15,12,2,2,0,1,0,0,2,3,0,1.0,0,2.8636,0,0,0,1.25,0.6015956127512362,1,0.5447870749979122,1,0.49602766001878534,0
BigCodeBench/81,GPT_4o_2024_05_13,complete,1,task_func,"['flask_restful', 'flask', 'requests']",0,12,1,0,0,0,0,0,0,2,3,0,1.0,0,2.1934,0,0,0,1.0,0.5732660726534659,1,0.3704551067526693,0,0.6158566762102218,1
BigCodeBench/93,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'numpy', 'matplotlib', 'sklearn']",0,26,6,2,3,0,0,0,0,1,4,0,1.0,0,3.4618,0,0,0,1.625,0.6160206586703775,1,0.5739274165498919,1,0.4015606127043996,0
BigCodeBench/94,GPT_4o_2024_05_13,complete,0,task_func,"['numpy', 'matplotlib', 'scipy']",0,14,1,0,0,0,0,0,0,1,3,0,1.0,0,2.0033,0,0,0,1.0,0.6574333853467209,1,0.6933124414545069,1,0.5955684213505513,1
BigCodeBench/102,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'sklearn', 'matplotlib', 'seaborn']",0,12,1,0,0,0,0,0,0,1,4,0,1.0,0,1.9971,0,0,0,1.0909,0.6075645909236874,1,0.5771132575381631,1,0.6274639614218337,1
BigCodeBench/105,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'seaborn']",0,18,4,1,3,0,0,0,0,1,3,0,1.0,0,3.2076,0,0,0,0.9474,0.4566450036573398,0,0.37955466563662466,0,0.4889347317136661,0
BigCodeBench/106,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib', 'sklearn']",0,25,4,1,3,0,0,0,0,1,3,0,1.0,0,3.222,0,0,0,1.0417,0.4175838483156053,0,0.42160798427631135,0,0.4336010880579706,0
BigCodeBench/112,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'matplotlib']",0,13,3,1,2,0,0,0,0,1,2,0,1.0,0,2.7109,0,0,0,1.0833,0.6500008322395601,1,0.623271635720882,1,0.5832374744309278,1
BigCodeBench/117,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'numpy', 'random']",0,19,6,1,3,0,0,0,0,1,3,0,1.0,0,2.2567,0,0,0,1.0556,0.45442184386231016,0,0.4682941928962658,0,0.4431227084769486,0
BigCodeBench/141,GPT_4o_2024_05_13,complete,1,task_func,"['statistics', 'pandas', 'numpy']",0,18,4,1,1,1,0,0,0,1,3,0,1.0,0,2.7164,0,0,0,1.2,0.4094183098122719,0,0.5135547509036354,1,0.4736184277780615,0
BigCodeBench/157,GPT_4o_2024_05_13,complete,0,task_func,"['pandas', 'seaborn']",0,16,4,1,2,0,0,0,0,1,4,0,1.0,0,2.8437,0,0,0,1.0667,0.5094834701835557,1,0.358628888438993,0,0.5154723693616396,1
BigCodeBench/161,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'datetime', 're']",0,28,5,5,2,1,0,1,1,1,3,1,1.0,0,2.6982,0,0,0,1.2174,0.19474755722226214,0,0.32750033027120057,0,0.277437206358052,0
BigCodeBench/167,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'random', 'matplotlib']",0,14,3,0,0,0,0,0,0,1,3,0,1.0,0,2.4618,0,0,0,1.1667,0.6064351450492255,1,0.55638577511104,1,0.5528018740385622,1
BigCodeBench/177,GPT_4o_2024_05_13,complete,0,task_func,"['nltk', 'string', 're']",0,15,5,1,1,0,0,0,0,1,5,0,1.0,0,2.9515,0,0,0,0.8824,0.34930574897152433,0,0.26697676608165116,0,0.44718621301868167,0
BigCodeBench/182,GPT_4o_2024_05_13,complete,0,task_func,"['re', 'sklearn']",0,13,1,0,0,0,0,0,0,1,4,0,1.0,0,2.8295,0,0,0,1.1818,0.5418861789812127,1,0.4118484294174225,0,0.6016081510458171,1
BigCodeBench/189,GPT_4o_2024_05_13,complete,1,task_func,"['re', 'requests', 'json']",0,12,4,2,0,0,0,1,1,2,3,1,1.0,0,2.2266,0,0,0,0.9231,0.36654577637651975,0,0.4867757457373978,0,0.31060934565454923,0
BigCodeBench/205,GPT_4o_2024_05_13,complete,1,task_func,"['subprocess', 'multiprocessing']",0,12,3,1,1,0,0,0,0,3,2,0,1.0,0,1.5946,0,0,0,1.0,0.4256972284089901,0,0.29643548941427045,0,0.5267678500042595,1
BigCodeBench/207,GPT_4o_2024_05_13,complete,1,task_func,"['re', 'requests']",0,11,2,1,1,0,0,0,0,1,2,0,1.0,0,3.3131,0,0,0,1.1,0.5773123673027424,1,0.5538944770364359,1,0.5696740061098731,1
BigCodeBench/212,GPT_4o_2024_05_13,complete,1,task_func,"['operator', 'numpy', 'matplotlib']",0,19,1,0,0,0,0,0,0,1,3,0,1.0,0,3.3051,0,0,0,1.4615,0.6359896320942214,1,0.5749427447098391,1,0.4705949103514035,0
BigCodeBench/214,GPT_4o_2024_05_13,complete,0,task_func,"['numpy', 'matplotlib', 'random', 'cv2']",0,16,2,1,1,0,0,0,0,1,4,0,1.0,0,2.9922,0,0,0,1.1429,0.5465026959329659,1,0.5582135916277443,1,0.5222259708605731,1
BigCodeBench/216,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'collections', 'json', 'os']",0,17,3,3,1,1,0,0,0,1,4,0,1.0,0,3.3194,0,0,0,1.0625,0.523511726674857,1,0.5715077866982288,1,0.5223837378411801,1
BigCodeBench/223,GPT_4o_2024_05_13,complete,1,task_func,"['pandas', 'sklearn']",0,17,5,1,2,2,0,0,0,1,2,0,1.0,0,2.2964,0,0,0,1.0,0.5573330929919486,1,0.49332839627116426,0,0.49652524053814107,0
